"Bndidxnme","Bndidxcd","Trddt","Pretrdd","Bchmrkdt","Opnidx","Clsindex","Preclsindx","Hiindex","Loindex","Dlbndtrd","Dnvaltrd","Didexvolt","Dperchg","Dretindex"
"中证10年期国债指数","930916","2022-07-20","2022-07-19","2008-12-31","","155.06","154.86","","","0","","","","0.1272"
"中证10年期国债指数","930916","2022-07-21","2022-07-20","2008-12-31","","155.18","155.06","","","0","","","","0.0742"
"中证10年期国债指数","930916","2022-07-22","2022-07-21","2008-12-31","","154.94","155.18","","","0","","","","-0.1521"
"中证10年期国债指数","930916","2022-07-25","2022-07-22","2008-12-31","","155.03","154.94","","","0","","","","0.0581"
"中证10年期国债指数","930916","2022-07-26","2022-07-25","2008-12-31","","155.19","155.03","","","0","","","","0.1006"
"中证10年期国债指数","930916","2022-07-27","2022-07-26","2008-12-31","","155.19","155.19","","","0","","","","0.0026"
"中证10年期国债指数","930916","2022-07-28","2022-07-27","2008-12-31","","155.05","155.19","","","0","","","","-0.0902"
"中证10年期国债指数","930916","2022-07-29","2022-07-28","2008-12-31","","155.41","155.05","","","0","","","","0.2341"
"中证10年期国债指数","930916","2022-08-01","2022-07-29","2008-12-31","","155.72","155.41","","","0","","","","0.1988"
"中证10年期国债指数","930916","2022-08-02","2022-08-01","2008-12-31","","155.81","155.72","","","0","","","","0.0565"
"中证10年期国债指数","930916","2022-08-03","2022-08-02","2008-12-31","","155.83","155.81","","","0","","","","0.0148"
"中证10年期国债指数","930916","2022-08-04","2022-08-03","2008-12-31","","155.90","155.83","","","0","","","","0.0456"
"中证10年期国债指数","930916","2022-08-05","2022-08-04","2008-12-31","","155.94","155.90","","","0","","","","0.0237"
"中证10年期国债指数","930916","2022-08-08","2022-08-05","2008-12-31","","155.73","155.94","","","0","","","","-0.1321"
"中证10年期国债指数","930916","2022-08-09","2022-08-08","2008-12-31","","155.72","155.73","","","0","","","","-0.0090"
"中证10年期国债指数","930916","2022-08-10","2022-08-09","2008-12-31","","155.78","155.72","","","0","","","","0.0353"
"中证10年期国债指数","930916","2022-08-11","2022-08-10","2008-12-31","","155.84","155.78","","","0","","","","0.0443"
"中证10年期国债指数","930916","2022-08-12","2022-08-11","2008-12-31","","155.82","155.84","","","0","","","","-0.0173"
"中证10年期国债指数","930916","2022-08-15","2022-08-12","2008-12-31","","156.75","155.82","","","0","","","","0.6013"
"中证10年期国债指数","930916","2022-08-16","2022-08-15","2008-12-31","","157.08","156.75","","","0","","","","0.2099"
"中证10年期国债指数","930916","2022-08-17","2022-08-16","2008-12-31","","157.00","157.08","","","0","","","","-0.0547"
"中证10年期国债指数","930916","2022-08-18","2022-08-17","2008-12-31","","157.34","157.00","","","0","","","","0.2204"
"中证10年期国债指数","930916","2022-08-19","2022-08-18","2008-12-31","","157.44","157.34","","","0","","","","0.0597"
"中证10年期国债指数","930916","2022-08-22","2022-08-19","2008-12-31","","157.36","157.44","","","0","","","","-0.0470"
"中证10年期国债指数","930916","2022-08-23","2022-08-22","2008-12-31","","157.16","157.36","","","0","","","","-0.1290"
"中证10年期国债指数","930916","2022-08-24","2022-08-23","2008-12-31","","157.23","157.16","","","0","","","","0.0452"
"中证10年期国债指数","930916","2022-08-25","2022-08-24","2008-12-31","","156.84","157.23","","","0","","","","-0.2512"
"中证10年期国债指数","930916","2022-08-26","2022-08-25","2008-12-31","","156.78","156.84","","","0","","","","-0.0332"
"中证10年期国债指数","930916","2022-08-29","2022-08-26","2008-12-31","","157.03","156.78","","","0","","","","0.1556"
"中证10年期国债指数","930916","2022-08-30","2022-08-29","2008-12-31","","157.17","157.03","","","0","","","","0.0904"
"中证10年期国债指数","930916","2022-08-31","2022-08-30","2008-12-31","","157.12","157.17","","","0","","","","-0.0318"
"中证10年期国债指数","930916","2022-09-01","2022-08-31","2008-12-31","","157.26","157.12","","","0","","","","0.0904"
"中证10年期国债指数","930916","2022-09-02","2022-09-01","2008-12-31","","157.20","157.26","","","0","","","","-0.0369"
"中证10年期国债指数","930916","2022-09-05","2022-09-02","2008-12-31","","157.32","157.20","","","0","","","","0.0763"
"中证10年期国债指数","930916","2022-09-06","2022-09-05","2008-12-31","","157.35","157.32","","","0","","","","0.0140"
"中证10年期国债指数","930916","2022-09-07","2022-09-06","2008-12-31","","157.34","157.35","","","0","","","","-0.0044"
"中证10年期国债指数","930916","2022-09-08","2022-09-07","2008-12-31","","157.31","157.34","","","0","","","","-0.0197"
"中证10年期国债指数","930916","2022-09-09","2022-09-08","2008-12-31","","157.01","157.31","","","0","","","","-0.1920"
"中证10年期国债指数","930916","2022-09-13","2022-09-09","2008-12-31","","157.07","157.01","","","0","","","","0.0433"
"中证10年期国债指数","930916","2022-09-14","2022-09-13","2008-12-31","","156.85","157.07","","","0","","","","-0.1432"
"中证10年期国债指数","930916","2022-09-15","2022-09-14","2008-12-31","","156.83","156.85","","","0","","","","-0.0153"
"中证10年期国债指数","930916","2022-09-16","2022-09-15","2008-12-31","","156.66","156.83","","","0","","","","-0.1065"
"中证10年期国债指数","930916","2022-09-19","2022-09-16","2008-12-31","","156.78","156.66","","","0","","","","0.0779"
"中证10年期国债指数","930916","2022-09-20","2022-09-19","2008-12-31","","156.85","156.78","","","0","","","","0.0421"
"中证10年期国债指数","930916","2022-09-21","2022-09-20","2008-12-31","","157.04","156.85","","","0","","","","0.1218"
"中证10年期国债指数","930916","2022-09-22","2022-09-21","2008-12-31","","157.09","157.04","","","0","","","","0.0338"
"中证10年期国债指数","930916","2022-09-23","2022-09-22","2008-12-31","","156.79","157.09","","","0","","","","-0.1929"
"中证10年期国债指数","930916","2022-09-26","2022-09-23","2008-12-31","","156.46","156.79","","","0","","","","-0.2092"
"中证10年期国债指数","930916","2022-09-27","2022-09-26","2008-12-31","","156.53","156.46","","","0","","","","0.0447"
"中证10年期国债指数","930916","2022-09-28","2022-09-27","2008-12-31","","156.20","156.53","","","0","","","","-0.2127"
"中证10年期国债指数","930916","2022-09-29","2022-09-28","2008-12-31","","155.91","156.20","","","0","","","","-0.1825"
"中证10年期国债指数","930916","2022-09-30","2022-09-29","2008-12-31","","155.91","155.91","","","0","","","","-0.0013"
"中证10年期国债指数","930916","2022-10-10","2022-09-30","2008-12-31","","156.21","155.91","","","0","","","","0.1956"
"中证10年期国债指数","930916","2022-10-11","2022-10-10","2008-12-31","","156.20","156.21","","","0","","","","-0.0064"
"中证10年期国债指数","930916","2022-10-12","2022-10-11","2008-12-31","","156.16","156.20","","","0","","","","-0.0275"
"中证10年期国债指数","930916","2022-10-13","2022-10-12","2008-12-31","","156.35","156.16","","","0","","","","0.1185"
"中证10年期国债指数","930916","2022-10-14","2022-10-13","2008-12-31","","156.73","156.35","","","0","","","","0.2475"
"中证10年期国债指数","930916","2022-10-17","2022-10-14","2008-12-31","","156.69","156.73","","","0","","","","-0.0293"
"中证10年期国债指数","930916","2022-10-18","2022-10-17","2008-12-31","","156.74","156.69","","","0","","","","0.0319"
"中证10年期国债指数","930916","2022-10-19","2022-10-18","2008-12-31","","156.70","156.74","","","0","","","","-0.0268"
"中证10年期国债指数","930916","2022-10-20","2022-10-19","2008-12-31","","156.48","156.70","","","0","","","","-0.1398"
"中证10年期国债指数","930916","2022-10-21","2022-10-20","2008-12-31","","156.42","156.48","","","0","","","","-0.0377"
"中证10年期国债指数","930916","2022-10-24","2022-10-21","2008-12-31","","156.53","156.42","","","0","","","","0.0722"
"中证10年期国债指数","930916","2022-10-25","2022-10-24","2008-12-31","","156.57","156.53","","","0","","","","0.0224"
"中证10年期国债指数","930916","2022-10-26","2022-10-25","2008-12-31","","156.65","156.57","","","0","","","","0.0556"
"中证10年期国债指数","930916","2022-10-27","2022-10-26","2008-12-31","","156.85","156.65","","","0","","","","0.1283"
"中证10年期国债指数","930916","2022-10-28","2022-10-27","2008-12-31","","157.13","156.85","","","0","","","","0.1753"
"中证10年期国债指数","930916","2022-10-31","2022-10-28","2008-12-31","","157.55","157.13","","","0","","","","0.2686"
"中证10年期国债指数","930916","2022-11-01","2022-10-31","2008-12-31","","157.26","157.55","","","0","","","","-0.1841"
"中证10年期国债指数","930916","2022-11-02","2022-11-01","2008-12-31","","157.19","157.26","","","0","","","","-0.0477"
"中证10年期国债指数","930916","2022-11-03","2022-11-02","2008-12-31","","157.11","157.19","","","0","","","","-0.0471"
"中证10年期国债指数","930916","2022-11-04","2022-11-03","2008-12-31","","156.99","157.11","","","0","","","","-0.0745"
"中证10年期国债指数","930916","2022-11-07","2022-11-04","2008-12-31","","156.93","156.99","","","0","","","","-0.0389"
"中证10年期国债指数","930916","2022-11-08","2022-11-07","2008-12-31","","157.00","156.93","","","0","","","","0.0433"
"中证10年期国债指数","930916","2022-11-09","2022-11-08","2008-12-31","","157.03","157.00","","","0","","","","0.0210"
"中证10年期国债指数","930916","2022-11-10","2022-11-09","2008-12-31","","157.03","157.03","","","0","","","","-0.0051"
"中证10年期国债指数","930916","2022-11-11","2022-11-10","2008-12-31","","156.48","157.03","","","0","","","","-0.3464"
"中证10年期国债指数","930916","2022-11-14","2022-11-11","2008-12-31","","155.28","156.48","","","0","","","","-0.7707"
"中证10年期国债指数","930916","2022-11-15","2022-11-14","2008-12-31","","155.41","155.28","","","0","","","","0.0857"
"中证10年期国债指数","930916","2022-11-16","2022-11-15","2008-12-31","","155.17","155.41","","","0","","","","-0.1551"
"中证10年期国债指数","930916","2022-11-17","2022-11-16","2008-12-31","","155.64","155.17","","","0","","","","0.3055"
"中证10年期国债指数","930916","2022-11-18","2022-11-17","2008-12-31","","155.40","155.64","","","0","","","","-0.1529"
"中证10年期国债指数","930916","2022-11-21","2022-11-18","2008-12-31","","155.42","155.40","","","0","","","","0.0103"
"中证10年期国债指数","930916","2022-11-22","2022-11-21","2008-12-31","","155.42","155.42","","","0","","","","-0.0013"
"中证10年期国债指数","930916","2022-11-23","2022-11-22","2008-12-31","","155.61","155.42","","","0","","","","0.1229"
"中证10年期国债指数","930916","2022-11-24","2022-11-23","2008-12-31","","155.76","155.61","","","0","","","","0.0958"
"中证10年期国债指数","930916","2022-11-25","2022-11-24","2008-12-31","","155.45","155.76","","","0","","","","-0.2003"
"中证10年期国债指数","930916","2022-11-28","2022-11-25","2008-12-31","","155.07","155.45","","","0","","","","-0.2419"
"中证10年期国债指数","930916","2022-11-29","2022-11-28","2008-12-31","","154.70","155.07","","","0","","","","-0.2405"
"中证10年期国债指数","930916","2022-11-30","2022-11-29","2008-12-31","","154.65","154.70","","","0","","","","-0.0291"
"中证10年期国债指数","930916","2022-12-01","2022-11-30","2008-12-31","","154.86","154.65","","","0","","","","0.1364"
"中证10年期国债指数","930916","2022-12-02","2022-12-01","2008-12-31","","154.86","154.86","","","0","","","","0.0006"
"中证10年期国债指数","930916","2022-12-05","2022-12-02","2008-12-31","","154.72","154.86","","","0","","","","-0.0904"
"中证10年期国债指数","930916","2022-12-06","2022-12-05","2008-12-31","","154.34","154.72","","","0","","","","-0.2462"
"中证10年期国债指数","930916","2022-12-07","2022-12-06","2008-12-31","","154.81","154.34","","","0","","","","0.3000"
"中证10年期国债指数","930916","2022-12-08","2022-12-07","2008-12-31","","154.95","154.81","","","0","","","","0.0924"
"中证10年期国债指数","930916","2022-12-09","2022-12-08","2008-12-31","","154.71","154.95","","","0","","","","-0.1517"
"中证10年期国债指数","930916","2022-12-12","2022-12-09","2008-12-31","","154.77","154.71","","","0","","","","0.0355"
"中证10年期国债指数","930916","2022-12-13","2022-12-12","2008-12-31","","154.68","154.77","","","0","","","","-0.0588"
"中证10年期国债指数","930916","2022-12-14","2022-12-13","2008-12-31","","155.09","154.68","","","0","","","","0.2644"
"中证10年期国债指数","930916","2022-12-15","2022-12-14","2008-12-31","","154.93","155.09","","","0","","","","-0.1006"
"中证10年期国债指数","930916","2022-12-16","2022-12-15","2008-12-31","","154.92","154.93","","","0","","","","-0.0052"
"中证10年期国债指数","930916","2022-12-19","2022-12-16","2008-12-31","","155.17","154.92","","","0","","","","0.1581"
"中证10年期国债指数","930916","2022-12-20","2022-12-19","2008-12-31","","155.14","155.17","","","0","","","","-0.0187"
"中证10年期国债指数","930916","2022-12-21","2022-12-20","2008-12-31","","155.27","155.14","","","0","","","","0.0851"
"中证10年期国债指数","930916","2022-12-22","2022-12-21","2008-12-31","","155.38","155.27","","","0","","","","0.0708"
"中证10年期国债指数","930916","2022-12-23","2022-12-22","2008-12-31","","155.65","155.38","","","0","","","","0.1744"
"中证10年期国债指数","930916","2022-12-26","2022-12-23","2008-12-31","","155.59","155.65","","","0","","","","-0.0418"
"中证10年期国债指数","930916","2022-12-27","2022-12-26","2008-12-31","","155.22","155.59","","","0","","","","-0.2346"
"中证10年期国债指数","930916","2022-12-28","2022-12-27","2008-12-31","","155.30","155.22","","","0","","","","0.0528"
"中证10年期国债指数","930916","2022-12-29","2022-12-28","2008-12-31","","155.62","155.30","","","0","","","","0.2003"
"中证10年期国债指数","930916","2022-12-30","2022-12-29","2008-12-31","","155.63","155.62","","","0","","","","0.0090"
"中证10年期国债指数","930916","2023-01-03","2022-12-30","2008-12-31","","155.75","155.63","","","0","","","","0.0745"
"中证10年期国债指数","930916","2023-01-04","2023-01-03","2008-12-31","","155.96","155.75","","","0","","","","0.1380"
"中证10年期国债指数","930916","2023-01-05","2023-01-04","2008-12-31","","155.94","155.96","","","0","","","","-0.0154"
